,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,0.33,0.0,0.0
0.45,0.05,0.01,0.99,0.06,0.11
0.50,0.5,0.25,0.93,0.5,0.65
0.55,0.79,0.68,0.93,0.8,0.86
0.60,0.91,0.87,0.92,0.93,0.92
0.65,0.85,0.87,0.87,0.96,0.91
0.70,0.76,0.78,0.79,0.98,0.87
0.75,0.6,0.57,0.67,0.99,0.8
0.80,0.47,0.39,0.59,1.0,0.74
0.85,0.36,0.25,0.53,1.0,0.69
0.90,0.29,0.18,0.5,1.0,0.67
max
0.40,-0.0,-0.0,0.33,0.0,0.0
0.45,0.05,0.01,0.99,0.06,0.11
0.50,0.5,0.25,0.93,0.5,0.65
0.55,0.79,0.68,0.93,0.8,0.86
0.60,0.91,0.87,0.92,0.93,0.92
0.65,0.85,0.87,0.87,0.96,0.91
0.70,0.76,0.78,0.79,0.98,0.87
0.75,0.6,0.57,0.67,0.99,0.8
0.80,0.47,0.39,0.59,1.0,0.74
0.85,0.36,0.25,0.53,1.0,0.69
0.90,0.29,0.18,0.5,1.0,0.67
min
0.40,-0.0,-0.0,0.33,0.0,0.0
0.45,0.05,0.01,0.99,0.06,0.11
0.50,0.5,0.25,0.93,0.5,0.65
0.55,0.79,0.68,0.93,0.8,0.86
0.60,0.91,0.87,0.92,0.93,0.92
0.65,0.85,0.87,0.87,0.96,0.91
0.70,0.76,0.78,0.79,0.98,0.87
0.75,0.6,0.57,0.67,0.99,0.8
0.80,0.47,0.39,0.59,1.0,0.74
0.85,0.36,0.25,0.53,1.0,0.69
0.90,0.29,0.18,0.5,1.0,0.67
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 22778.58 seconds
