,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.01,0.0,0.93,0.01,0.02
0.45,0.41,0.18,0.92,0.41,0.57
0.50,0.75,0.58,0.92,0.75,0.83
0.55,0.87,0.78,0.91,0.88,0.9
0.60,0.86,0.87,0.87,0.95,0.91
0.65,0.8,0.82,0.82,0.97,0.89
0.70,0.68,0.66,0.72,0.99,0.84
0.75,0.54,0.48,0.63,0.99,0.77
0.80,0.44,0.36,0.57,1.0,0.73
0.85,0.35,0.26,0.53,1.0,0.69
0.90,0.29,0.18,0.5,1.0,0.67
max
0.40,0.01,0.0,0.93,0.01,0.02
0.45,0.41,0.18,0.92,0.41,0.57
0.50,0.75,0.58,0.92,0.75,0.83
0.55,0.87,0.78,0.91,0.88,0.9
0.60,0.86,0.87,0.87,0.95,0.91
0.65,0.8,0.82,0.82,0.97,0.89
0.70,0.68,0.66,0.72,0.99,0.84
0.75,0.54,0.48,0.63,0.99,0.77
0.80,0.44,0.36,0.57,1.0,0.73
0.85,0.35,0.26,0.53,1.0,0.69
0.90,0.29,0.18,0.5,1.0,0.67
min
0.40,0.01,0.0,0.93,0.01,0.02
0.45,0.41,0.18,0.92,0.41,0.57
0.50,0.75,0.58,0.92,0.75,0.83
0.55,0.87,0.78,0.91,0.88,0.9
0.60,0.86,0.87,0.87,0.95,0.91
0.65,0.8,0.82,0.82,0.97,0.89
0.70,0.68,0.66,0.72,0.99,0.84
0.75,0.54,0.48,0.63,0.99,0.77
0.80,0.44,0.36,0.57,1.0,0.73
0.85,0.35,0.26,0.53,1.0,0.69
0.90,0.29,0.18,0.5,1.0,0.67
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 27472.27 seconds
